1|鴨仔聽雷。|Ah-á thiann luî.|slang|指鴨子聽到雷聲，並不知道是怎麼回事。比喻一個人對所接收的訊息無法理解。比喻一個人對所接收的訊息無法理解。|https://sutian.moe.edu.tw//zh-hant/su/27204/
96|甘願做牛，毋驚無犁通拖。|Kam-guān tsò gû, m̄ kiann bô lê thang thua.|slang|情願當牛，就不怕沒犁可拉。意即為謀求一餐溫飽，只要願意放下身段，努力工作，不怕沒有機會。也常說成反話，用來告誡子女，不努力讀書，將來只能靠體力工作謀生。|https://sutian.moe.edu.tw//zh-hant/su/26973/
97|甘蔗無雙頭甜。|Kam-tsià bô siang-thâu tinn.|slang|甘蔗沒有頭尾都是甜的。比喻世事無法兩全其美，凡事有利就有弊，人不可能佔盡所有好處。|https://sutian.moe.edu.tw//zh-hant/su/26972/
98|艱苦頭，快活尾。|Kan-khóo thâu, khuìnn-ua̍h bué.|slang|做任何事都要先耐得住辛苦，苦盡才得以享受甘甜的成果。勸勉人先苦後甘，終將逐步進入佳境。|https://sutian.moe.edu.tw//zh-hant/su/27212/
99|敢做匏桸，就毋通驚水燙。|Kánn tsò pû-hia, tō m̄-thang kiann tsuí thǹg.|slang|既然做了瓠瓜勺子，就不能怕被滾水燙。意指既然承擔了責任就要敢做敢當，不要畏首畏尾，也用來自我表示負責到底的意思。|https://sutian.moe.edu.tw//zh-hant/su/27134/
100|狗無嫌主人散。|Káu bô hiâm tsú-lâng sàn.|slang|狗不會嫌棄主人貧窮。以狗對主人的忠誠，來勸人不要因家境貧苦而怪責父母，或引申為不要怪責所屬的團體。|https://sutian.moe.edu.tw//zh-hant/su/27036/
101|九月颱，無人知。|Káu-gue̍h thai, bô lâng tsai.|slang|農曆九月的颱風，沒人料想得到。通常農曆九月以後已經過了颱風季節，故突如其來的颱風常讓人措手不及。比喻天有不測風雲，人有旦夕禍福。|https://sutian.moe.edu.tw//zh-hant/su/26885/
102|猴也會跋落樹跤。|Kâu iā ē pua̍h-lo̍h tshiū-kha.|slang|猴子也會跌落樹下。說明經驗再豐富，動作再熟練的人，也有失手的時候，喻人不可大意。|https://sutian.moe.edu.tw//zh-hant/su/27146/
103|加減趁，較袂散。|Ke-kiám thàn, khah bē sàn.|slang|不論工資高低都去賺，才不至於窮困。形容不要計較所得多寡，努力工作才不會陷入窮困。|https://sutian.moe.edu.tw//zh-hant/su/26966/
104|雞卵密密也有縫。|Ke-nn̄g ba̍t-ba̍t iā ū phāng.|slang|雞蛋的蛋殼再怎麼密合也有縫隙。比喻事情總會有破綻，不可能天衣無縫。|https://sutian.moe.edu.tw//zh-hant/su/27222/
105|雞屎落塗，也有三寸煙。|Ke sái lo̍h thôo, iā ū sann tshùn ian.|slang|雞屎落地，也有三寸煙。意為即便是微小不堪的雞屎，剛剛掉落地上時也會揚起一陣熱熱的煙氣，何況是做人，更要有志氣。|https://sutian.moe.edu.tw//zh-hant/su/27223/
106|嫁雞綴雞飛，嫁狗綴狗走。|Kè ke tuè ke pue, kè káu tuè káu tsáu.|slang|嫁雞隨雞，嫁狗隨狗。說明傳統社會要求女子結婚之後，不論丈夫是什麼樣的人，都要終身跟隨，從一而終。|https://sutian.moe.edu.tw//zh-hant/su/27159/
107|隔壁親家，禮數原在。|Keh-piah tshin-ke, lé-sòo guân-tsāi.|slang|隔壁親家，來往依然要遵照禮數。意即親家住得再近，應有的禮節還是不可疏忽怠慢，仍須行禮如儀。|https://sutian.moe.edu.tw//zh-hant/su/27177/
108|牽尪姨，順話尾。|Khan ang-î, sūn uē-bué.|slang|靈媒答問，會順人心意說話。意思是說靈媒配合詢問者的心意做為回答的內容。比喻交談時揣摩對方的心思來應答。|https://sutian.moe.edu.tw//zh-hant/su/27117/
109|氣死驗無傷。|Khì-sí giām bô siong.|slang|生氣而死也驗不出傷痕。用來告誡人勿逞血氣，以免傷身。|https://sutian.moe.edu.tw//zh-hant/su/27088/
110|徛懸山，看馬相踢。|Khiā kuân suann, khuànn bé sio-that.|slang|站在高岡上，看著山腳下的馬互踢。比喻置身事外，袖手旁觀，有幸災樂禍看好戲之意。|https://sutian.moe.edu.tw//zh-hant/su/27126/
111|欠錢怨債主，不孝怨爸母。|Khiàm tsînn uàn tsè-tsú, put-hàu uàn pē-bú.|slang|欠錢怨債主，不孝怨父母。意即自己欠別人錢，還反過來埋怨債主來討債；自己不孝順，還反過來抱怨父母對自己不好。比喻不知反省，只會把責任推到他人身上。|https://sutian.moe.edu.tw//zh-hant/su/26954/
112|缺喙的食米粉──看現現。|Khih-tshuì--ê tsia̍h bí-hún──khuànn-hiān-hiān.|slang|兔脣的人吃米粉，被看得清清楚楚。引申為虛偽或技拙者的所作所為，無所遁形讓人一目了然。|https://sutian.moe.edu.tw//zh-hant/su/27092/
113|乞食下大願。|Khit-tsia̍h hē tuā guān.|slang|乞丐的能力有限，卻許下超過自己力所能及的大願望。比喻夢想也要衡量現實，不宜不自量力。|https://sutian.moe.edu.tw//zh-hant/su/26920/
114|乞食也有三年好運。|Khit-tsia̍h iā ū sann nî hó-ūn.|slang|乞丐也有三年的好運。說明人不會一生都是落魄的，勉勵人毋須因一時的挫折、低潮而灰心喪志，即使潦倒如乞丐，也會有運氣好轉的時候。比喻風水輪流轉。|https://sutian.moe.edu.tw//zh-hant/su/26919/
115|乞食趕廟公。|Khit-tsia̍h kuánn biō-kong.|slang|寺廟的廟祝收容乞丐，提供他們吃住，沒想到乞丐非但不知感激，甚至還得寸進尺、忘恩負義，將廟祝趕走霸占寺廟。比喻喧賓奪主。|https://sutian.moe.edu.tw//zh-hant/su/26922/
116|乞食身，皇帝喙。|Khit-tsia̍h sin, hông-tè tshuì.|slang|乞丐身分，皇帝口吻。意為身為乞丐，口氣卻大如皇帝。比喻人說話大言不慚，與自己實際身份不相稱。|https://sutian.moe.edu.tw//zh-hant/su/26921/
117|勸人做好代，較贏食早齋。|Khǹg lâng tsò hó tāi, khah iânn tsia̍h tsá-tsai.|slang|勸人為善勝過早上吃素。說明行善比獨善其身重要。|https://sutian.moe.edu.tw//zh-hant/su/27226/
118|勸恁有孝千萬句，袂曉有孝豬狗牛。|Khǹg lín iú-hàu tshian-bān kù, bē-hiáu iú-hàu ti káu gû.|slang|千言萬語奉勸人孝順父母，不懂得孝順就像豬狗牛。勸人要懂得孝順，否則連畜牲都不如。|https://sutian.moe.edu.tw//zh-hant/su/27227/
119|靠山山會崩，靠水水會焦。|Khò suann suann ē pang, khò tsuí tsuí ē ta.|slang|依靠山，山會有崩塌的時候；依靠河流，河流會有乾涸的時候。比喻無論有多穩當的後臺或再多的財產，總有失勢的一天，勸人凡事要自立自強，不可太依賴別人。|https://sutian.moe.edu.tw//zh-hant/su/27197/
120|看人食肉，毋通看人相拍。|Khuànn lâng tsia̍h bah, m̄-thang khuànn lâng sio-phah.|slang|寧可看人吃肉，也不要看人打架。誡人遠離是非之地，以免遭受池魚之殃。|https://sutian.moe.edu.tw//zh-hant/su/27060/
121|見笑轉受氣。|Kiàn-siàu tńg siū-khì.|slang|羞愧轉變為生氣。因羞愧難當，以發怒來轉移焦點。即惱羞成怒。|https://sutian.moe.edu.tw//zh-hant/su/27025/
122|驚某大丈夫，拍某豬狗牛。|Kiann bóo tāi-tiōng-hu, phah bóo ti káu gû.|slang|會怕妻子的丈夫是男子漢，會打妻子的連畜生都不如。主要是規勸丈夫要好好疼惜自己的妻子，不可動粗。|https://sutian.moe.edu.tw//zh-hant/su/27233/
123|驚驚袂著等。|Kiann-kiann bē tio̍h-tíng.|slang|光是恐懼擔憂不會獲得優勝。勸人做事要果決，不要畏畏縮縮，才有成功的機會。|https://sutian.moe.edu.tw//zh-hant/su/27234/
124|囝婿是半子。|Kiánn-sài sī puàn-tsú.|slang|女婿是半個兒子。女兒出嫁，娘家這邊有了女婿，雖然不是自家的男丁，但也將之視如己出，等同於半個兒子。|https://sutian.moe.edu.tw//zh-hant/su/26990/
125|行船走馬三分命。|Kiânn-tsûn tsáu-bé sann hun miā.|slang|航海、騎馬很危險，做這一行的只有三分的存活機會。意謂從事交通運輸行業的人，喪失生命的風險很高。|https://sutian.moe.edu.tw//zh-hant/su/27018/
126|緊行無好步。|Kín kiânn bô hó pōo.|slang|走得太匆促，腳步容易出差錯。喻遇事不宜急躁，應冷靜沉穩面對，才能應付危難。|https://sutian.moe.edu.tw//zh-hant/su/27186/
127|緊紡無好紗，緊嫁無好大家。|Kín pháng bô hó se, kín kè bô hó ta-ke.|slang|匆忙紡紗就織不出好棉紗；急於嫁人就遇不上好婆家。比喻欲速則不達。|https://sutian.moe.edu.tw//zh-hant/su/27187/
128|近廟欺神。|Kīn biō khi sîn.|slang|指住在廟旁的百姓，對神的敬意反而不如遠地的人。比喻貴遠賤近。|https://sutian.moe.edu.tw//zh-hant/su/27041/
129|近山剉無柴，近溪擔無水。|Kīn suann tshò bô tshâ, kīn khe tann bô tsuí.|slang|靠近山卻砍不到柴，靠近溪邊卻挑不到水。反諷人往往捨近求遠，忽略了身邊隨手可得的資源，去追求遙不可及的事物。或指人往往輕忽有把握的事，反而坐失良機，以致失敗。|https://sutian.moe.edu.tw//zh-hant/su/27039/
130|近水知魚性，近山識鳥音。|Kīn suí ti gû sìng, kīn san sik niáu im.|slang|經常出入水域，久而久之，便熟諳魚的習性；經常出入山林，久而久之，便熟諳鳥兒的鳴叫聲。比喻在怎樣的環境中生活，就容易學習到和該環境相關的才能。|https://sutian.moe.edu.tw//zh-hant/su/27040/
131|弓蕉吐囝為囝死。|King-tsio thòo kiánn uī kiánn sí.|slang|香蕉吐子為子死。香蕉發新芽以後，本株就會而死去，比喻父母為了子女，總是無盡的犧牲奉獻。|https://sutian.moe.edu.tw//zh-hant/su/26939/
132|揀啊揀，揀著一个賣龍眼。|Kíng--ah kíng, kíng-tio̍h tsi̍t ê bē lîng-gíng.|slang|挑來選去，最後選了個賣龍眼的小商販。形容找對象或合作夥伴時東挑西揀，最後還是挑了一個不理想的人。勸人有人可選時不要過份挑剔，以免到最後別無選擇，只能找個最不盡理想的人。|https://sutian.moe.edu.tw//zh-hant/su/27132/
133|公親變事主。|Kong-tshin piàn sū-tsú.|slang|仲裁者變成當事人。意指和事佬難當，調解不成還被拖下水，捲入紛爭。|https://sutian.moe.edu.tw//zh-hant/su/26944/
134|講著食，舂破額。|Kóng-tio̍h tsia̍h, tsing-phuà hia̍h.|slang|一聽到有什麼東西可吃就爭先恐後，把額頭都撞破了。比喻人們為了爭權奪利而不顧形象的模樣。|https://sutian.moe.edu.tw//zh-hant/su/27214/
135|講一个影，生一个囝。|Kóng tsi̍t ê iánn, senn tsi̍t ê kiánn.|slang|說一個影子，生一個孩子。意即有人說看到一個影子，就有人傳話說成有人生了一個孩子。比喻把沒聽清楚的話，轉述成毫不相關的事。|https://sutian.moe.edu.tw//zh-hant/su/27213/
136|龜跤龜內肉。|Ku-kha ku-lāi bah.|slang|龜腳也是龜本身的肉。比喻手心手背都是肉。比喻所獲得的利益，實際上是來自本身。羊毛出在羊身上。|https://sutian.moe.edu.tw//zh-hant/su/27208/
137|龜跤趖出來。|Ku-kha sô--tshut-lâi.|slang|烏龜伸出腳來。比喻人隱藏自己的圖謀或詭計，在他要遂行陰謀或行動時，陰謀暴露出來。即露出馬腳。|https://sutian.moe.edu.tw//zh-hant/su/27207/
138|龜笑鱉無尾，鱉笑龜粗皮。|Ku tshiò pih bô bué, pih tshiò ku tshoo phuê.|slang|龜笑鱉沒有尾巴，鱉笑龜皮膚粗。指人只會批評別人的缺點，卻不知自己的缺點也不少。|https://sutian.moe.edu.tw//zh-hant/su/27206/
139|久長病，無孝子。|Kú-tn̂g pēnn, bô hàu-tsú.|slang|父母長年臥病在床，子女往往無法隨侍在側，因而陷入身不由己的窘境，致使最終得背負不孝子之罵名。比喻久病床前無孝子。|https://sutian.moe.edu.tw//zh-hant/su/26917/
140|舊囚食新囚。|Kū siû tsia̍h sin siû.|slang|老囚犯欺負新囚犯。比喻資歷老的成員欺凌新進人員。|https://sutian.moe.edu.tw//zh-hant/su/27218/
141|關門著閂，講話著看。|Kuainn-mn̂g tio̍h tshuànn, kóng-uē tio̍h khuànn.|slang|關門時要插上門閂，說話要看場合與時機。勸人說話要看時機，不要因一時大意而造成難以收拾的局面。|https://sutian.moe.edu.tw//zh-hant/su/27225/
142|過橋較濟你行路，食鹽較濟你食米。|Kuè kiô khah tsē lí kiânn-lōo, tsia̍h iâm khah tsē lí tsia̍h bí.|slang|走過的橋比你走過的路還多，吃過的鹽比你吃過的米還多。年長者常以此來自誇經驗豐富，倚老賣老。|https://sutian.moe.edu.tw//zh-hant/su/27176/
143|過時賣曆日。|Kuè-sî bē la̍h-ji̍t.|slang|過了適當的時機賣日曆。用來指事物已經失去時效。|https://sutian.moe.edu.tw//zh-hant/su/27175/
144|骨力食栗，貧惰吞瀾。|Kut-la̍t tsia̍h-la̍t, pîn-tuānn thun nuā.|slang|勤勞的人，有栗子可吃，懶惰的人只有吞口水的份。喻只要辛勤付出，就會有好的食物；而不事生產者，只能眼巴巴看著人家享用收穫。比喻一分耕耘，一分收穫。|https://sutian.moe.edu.tw//zh-hant/su/27181/
145|內神通外鬼。|Lāi sîn thong guā kuí.|slang|指內部人員串通外面的人，做出不利內部的事。|https://sutian.moe.edu.tw//zh-hant/su/26942/
146|六月芥菜假有心。|La̍k-gue̍h kuà-tshài ké ū-sim.|slang|芥菜產季在每年十一月到次年四月，大約是農曆十月到次年二月，六月既非芥菜產季，當然也不會有芥菜心，所以說有心必定是假的。指人的言語或行為虛情假意；或用來譏諷偽君子，表面仁慈關懷，其實不懷好意。|https://sutian.moe.edu.tw//zh-hant/su/26943/
147|人無照天理，天無照甲子。|Lâng bô tsiàu thinn-lí, thinn bô tsiàu kah-tsí.|slang|人不照天理行事，天不照甲子運行。古人以天干、地支搭配紀年，取天干第一位「甲」與地支第一位「子」搭配成的「甲子」，來指稱自然運行的法則。比喻人若不按天理行事，老天爺也不會依照時序運行；或指對於違反常理之事的感慨。|https://sutian.moe.edu.tw//zh-hant/su/26896/
148|人未到，聲先到。|Lâng buē kàu, siann sing kàu.|slang|人尚未出現，就先聽到聲音。形容大嗓門的人。未見其人，先聞其聲。形容人的排場很大。|https://sutian.moe.edu.tw//zh-hant/su/26888/
149|人的喙，掩袂密。|Lâng ê tshuì, am bē ba̍t.|slang|人們通常無法管住別人的嘴巴。亦即難杜悠悠之口。|https://sutian.moe.edu.tw//zh-hant/su/26890/
150|人牽毋行，鬼牽溜溜行。|Lâng khan m̄ kiânn, kuí khan liù-liù-kiânn.|slang|對於好人的指引置之不理，反而在壞人的引誘下亦步亦趨。形容人是非不分，正事不做，偏要做壞事。|https://sutian.moe.edu.tw//zh-hant/su/26895/
151|人若衰，種匏仔生菜瓜。|Lâng nā sue, tsìng pû-á senn tshài-kue.|slang|人若倒楣，種匏瓜也會長出絲瓜。比喻人的運氣不佳，老是事與願違。|https://sutian.moe.edu.tw//zh-hant/su/26892/
152|人兩跤，錢四跤。|Lâng nn̄g kha, tsînn sì kha.|slang|人只有兩條腿，錢有四條腿，兩條腿跑得慢，四條腿跑得快，兩條腿的人永遠追不上四條腿的錢。比喻賺錢不易。|https://sutian.moe.edu.tw//zh-hant/su/26889/
153|人心肝，牛腹肚。|Lâng sim-kuann, gû pak-tóo.|slang|人的心肝，牛的肚子。意為人心就像牛的肚子一樣大。「人心肝」指人的慾望，用來比喻人心不足蛇吞象。|https://sutian.moe.edu.tw//zh-hant/su/26887/
154|人咧做，天咧看。|Lâng teh tsò, thinn teh khuànn.|slang|人在做，天在看。做事情應憑著自己的良心，不管好事壞事，上天都在看著。比喻天理昭昭，報應不爽。|https://sutian.moe.edu.tw//zh-hant/su/26891/
155|人濟話就濟，三色人講五色話。|Lâng tsē uē tō tsē, sam sik lâng kóng ngóo sik uē.|slang|人多話就多，各種人說各種意見。比喻人多意見多，莫衷一是。|https://sutian.moe.edu.tw//zh-hant/su/26898/
156|人飼人，一支骨；天飼人，肥朒朒。|Lâng tshī lâng, tsi̍t ki kut; thinn tshī lâng, puî-tsut-tsut.|slang|人養人，瘦巴巴；天養人，胖嘟嘟。意即成事在天，有上天的庇蔭，人才有好日子可以過；如果風不調雨不順，光是靠人的努力，成效也不彰。|https://sutian.moe.edu.tw//zh-hant/su/26897/
157|老的老步定，少年的較懂嚇。|Lāu--ê lāu-pōo-tiānn, siàu-liân--ê khah táng-hiannh.|slang|年長的人老成穩重；年輕的人冒失莽撞。這句話是說：老人家做事較沉穩持重，年輕人做事則比較輕浮莽撞。|https://sutian.moe.edu.tw//zh-hant/su/27016/
158|老人毋講古，少年毋捌寶。|Lāu-lâng m̄ kóng-kóo, siàu-liân m̄ bat pó.|slang|老年人不說故事，年輕人得不到寶貴經驗。形容老年人有很多值得年輕人學習的經驗。|https://sutian.moe.edu.tw//zh-hant/su/27015/
159|離鄉，無離腔。|Lī hiunn, bô lī khiunn.|slang|雖然離開故鄉，卻很難改變故鄉的口音腔調。|https://sutian.moe.edu.tw//zh-hant/su/27224/
160|了錢生理無人做，刣頭生理有人做。|Liáu-tsînn sing-lí bô lâng tsò, thâi-thâu sing-lí ū lâng tsò.|slang|賠錢的生意沒有人要做，但利益當前，即使是犯法會被判處死刑的生意也有人會做。形容無良商人為了賺錢而不擇手段。|https://sutian.moe.edu.tw//zh-hant/su/26886/
161|龍交龍，鳳交鳳，隱痀的交侗戇。|Lîng kau lîng, hōng kau hōng, ún-ku--ê kau tòng-gōng.|slang|龍與龍交往，鳳與鳳交往，駝背的人和愚昧的人交往。亦即成材的人和成材的人交往，不成材的人和不成材的人交往，比喻朋友是物以類聚的。可用在正面的意義，也可用在負面的意義。「隱痀」指駝背，「侗戇」指頭腦不靈光。此句的類比方式帶有歧視意味，應注意僅為一種比喻而已。|https://sutian.moe.edu.tw//zh-hant/su/27205/
162|溜溜瞅瞅，食兩蕊目睭。|Liu-liu-tshiu-tshiu, tsia̍h nn̄g luí ba̍k-tsiu.|slang|人靠靈活的雙眼觀察外界，以求存活。說明人在社會上要會察言觀色，審時度勢，隨機應變，才能立足。|https://sutian.moe.edu.tw//zh-hant/su/27168/
163|落塗時八字命。|Lo̍h-thôo-sî peh-jī miā.|slang|出生的時辰就決定一個人的命運。從前的人迷信人的命運在呱呱墜地時，就已經註定好了。這句話常用來要人接受現狀，不要埋怨或強求。|https://sutian.moe.edu.tw//zh-hant/su/27172/
164|落水平平沉，全無重頭輕。|Lo̍h tsuí pênn-pênn tîm, tsuân bô tāng-thâu-khin.|slang|一旦落入水中，同樣都會往下沉，沒有輕重的差別。說明大難來時大家的命運相同，沒有任何差別。|https://sutian.moe.edu.tw//zh-hant/su/27173/
165|忍氣求財，激氣相刣。|Lún-khì kiû tsâi, kik-khì sio-thâi.|slang|忍一時之氣可以求得財利，意氣用事可能招致糾紛，甚至互相殺伐。比喻和氣生財。|https://sutian.moe.edu.tw//zh-hant/su/27024/
166|毛毛仔雨落久，塗嘛會澹。|Mn̂g-mn̂g-á hōo lo̍h-kú, thôo mā ē tâm.|slang|濛濛細雨下久了，土地也會潮濕。比喻積少成多；或指做事只要能持之以恆、堅持到底，猶如滴水穿石，再大的困難都能克服。|https://sutian.moe.edu.tw//zh-hant/su/27211/
167|毛呼龜粿粽，紅包在你送。|Môo-honn ku kué tsàng, âng-pau tsāi lí sàng.|slang|毛呼、紅龜粿、粽子，紅包隨便你包多少都可以。譏諷道士誦經時不專心，看著祭品隨口亂念，心中只有紅包。|https://sutian.moe.edu.tw//zh-hant/su/26959/
168|媒人保入房，無保一世人。|Muê-lâng pó ji̍p pâng, bô pó tsi̍t-sì-lâng.|slang|媒人只保證雙方完婚入洞房，不能負責婚後雙方一輩子平順。說明他人的幫助或保證都是有限度的，凡事還是得靠自己努力。|https://sutian.moe.edu.tw//zh-hant/su/27130/
169|涼傘雖破，骨格原在。|Niû-suànn sui phuà, kut-keh guân-tsāi.|slang|神明出巡所用的傘雖然破損，但支架還在。傘的支架代表人的骨氣，比喻一個人以前功成名就，現在雖然落魄失意，卻仍保有骨氣；或指出身名門世家，即使家道中衰，家風猶存。|https://sutian.moe.edu.tw//zh-hant/su/27042/
170|爛塗袂糊得壁。|Nuā-thôo bē kôo tit piah.|slang|爛泥敷不上牆。指人或東西沒有用，派不上用場。|https://sutian.moe.edu.tw//zh-hant/su/27229/
171|呵咾甲會觸舌。|O-ló kah ē tak-tsi̍h.|slang|讚美得發出嘖嘖聲，可用來表示「讚美有加」。|https://sutian.moe.edu.tw//zh-hant/su/27028/
172|惡馬惡人騎。|Ok bé ok lâng khiâ.|slang|意為很難馴服的馬，總會有比牠更凶惡的騎士來馴服。比喻壞人自有比他更凶惡的人來懲治他，即一物剋一物。|https://sutian.moe.edu.tw//zh-hant/su/27131/
173|王梨頭，西瓜尾。|Ông-lâi thâu, si-kue bué.|slang|鳳梨蒂頭的一端比較甜，西瓜是離蒂頭最遠的一端最甜。教導人家如何吃水果及觀察蔬果的自然生態。|https://sutian.moe.edu.tw//zh-hant/su/26962/
174|烏仔魚搢水。|Oo-á-hî tsìnn tsuí.|slang|烏魚逆水向前游。比喻不畏困難，積極向上。|https://sutian.moe.edu.tw//zh-hant/su/27089/
175|烏矸仔貯豆油。|Oo kan-á té tāu-iû.|slang|黑色罐子裝醬油。這是歇後語，帶出「看袂出」三個字，黑色醬油裝在黑色罐子裡難以分辨，以「看不出來」的雙關語，比喻看走眼或人不可貌相。|https://sutian.moe.edu.tw//zh-hant/su/27090/
176|飽穗的稻仔，頭犁犁。|Pá-suī ê tiū-á, thâu lê-lê.|slang|飽滿而成熟的稻穗，頭向下。比喻有真實才學的人，反倒謙沖為懷。|https://sutian.moe.edu.tw//zh-hant/su/27180/
177|腹肚若水櫃，胸坎若樓梯。|Pak-tóo ná tsuí-kuī, hing-khám ná lâu-thui.|slang|肚子像水箱一樣凸起，胸前的肋骨像樓梯一根根突現。形容人營養不良，骨瘦如柴，卻又挺個大肚子的模樣。|https://sutian.moe.edu.tw//zh-hant/su/27170/
178|腹肚做藥櫥。|Pak-tóo tsò io̍h-tû.|slang|把肚子當做藥櫥。比喻人體弱多病，長期服藥。|https://sutian.moe.edu.tw//zh-hant/su/27171/
179|放屁安狗心。|Pàng-phuì an káu sim.|slang|放屁給狗聞，讓牠以為有屎可吃。比喻敷衍的給予承諾。|https://sutian.moe.edu.tw//zh-hant/su/27033/
180|別人的囝死袂了。|Pa̍t-lâng ê kiánn sí bē liáu.|slang|別人的小孩死不完。形容人非常自私，為了自己的利益，不顧別人的死活。|https://sutian.moe.edu.tw//zh-hant/su/27022/
181|爸母疼囝長流水，囝疼爸母樹尾風。|Pē-bú thiànn kiánn tn̂g lâu-tsuí, kiánn thiànn pē-bú tshiū-bué hong.|slang|父母疼愛子女，就像日夜不停的流水，兒女會想到父母，卻像樹梢上的風時有時無。形容父母愛護子女的心無窮無盡、無止無休，兒女孝順父母卻是偶一為之、難以長久。除了告誡人們要時時刻刻記得孝順父母之外，也表現了兩種付出的落差。|https://sutian.moe.edu.tw//zh-hant/su/27035/
182|白白布染甲烏。|Pe̍h-pe̍h pòo ní kah oo.|slang|白布硬要染成黑色。比喻刻意汙衊抹黑，顛倒是非。|https://sutian.moe.edu.tw//zh-hant/su/26981/
183|棚頂做甲流汗，棚跤嫌甲流瀾。|Pênn-tíng tsò kah lâu-kuānn, pênn-kha hiâm kah lâu-nuā.|slang|戲台上的演員演得汗流浹背，戲台下的觀眾批評得口沫橫飛。意指做事的人做得滿頭大汗，卻被批評得一無是處。比喻開口批評容易，實際去做卻很困難；或指用心盡力地做事情，得不到讚美，反而遭到別人的批評與指責。|https://sutian.moe.edu.tw//zh-hant/su/27135/
184|拍虎掠賊也著親兄弟。|Phah hóo lia̍h tsha̍t iā tio̍h tshin hiann-tī.|slang|打老虎和捉賊都是危及性命的事情，只有親兄弟才能齊力同心，一同出生入死。喻手足之情最為可靠。|https://sutian.moe.edu.tw//zh-hant/su/27031/
185|拍人喝救人。|Phah lâng huah-kiù-lâng.|slang|打人的人反而喊救命。比喻為逃避責任或轉移焦點，做壞事的人反而誣告別人做壞事。|https://sutian.moe.edu.tw//zh-hant/su/27030/
186|拍斷手骨顛倒勇。|Phah-tn̄g tshiú-kut tian-tò ióng.|slang|打斷手骨反而更健壯。意即愈挫愈勇。折斷的骨頭癒合後，新長成的骨節更為堅硬。用以鼓勵人不要畏懼困難與挫敗。|https://sutian.moe.edu.tw//zh-hant/su/27032/
187|歹瓜厚子，歹人厚言語。|Pháinn kue kāu tsí, pháinn-lâng kāu giân-gí.|slang|壞瓜籽多，壞人話多。用來諷刺多話或是善於搬弄是非的人。|https://sutian.moe.edu.tw//zh-hant/su/26955/
188|歹竹出好筍。|Pháinn tik tshut hó sún.|slang|壞竹子卻長出好筍子。比喻在惡劣的外在環境下仍能養成優秀的人。|https://sutian.moe.edu.tw//zh-hant/su/26957/
189|歹竹出好筍，好竹出痀崙。|Pháinn tik tshut hó sún, hó tik tshut ku-lún.|slang|不好的竹子生出好的筍子，好的竹子生出奇形怪狀的竹子。比喻出身不好的人也能養成好的後代，富貴之人也會出不成才的子孫。|https://sutian.moe.edu.tw//zh-hant/su/26956/
190|歹船拄著好港路。|Pháinn tsûn tú-tio̍h hó káng-lōo.|slang|破舊的船遇到好的航路。比喻外在環境大好，本身雖不濟，卻也能安然度過。|https://sutian.moe.edu.tw//zh-hant/su/26958/
191|皮皮食甲流糍。|Phî-phî tsia̍h kah lâu-tsî.|slang|罵人忘記羞恥，不顧別人的批評，早已吃到下巴鬆弛下垂的樣子，還是照吃不誤。比喻人不知羞恥。|https://sutian.moe.edu.tw//zh-hant/su/26982/
192|膨風水雞刣無肉。|Phòng-hong tsuí-ke thâi bô bah.|slang|青蛙腹部充氣鼓起，外表看起來好大，但宰殺後肉很少。譏諷言談誇大不實、常吹牛的人，喜歡說大話，一點本事也沒有。|https://sutian.moe.edu.tw//zh-hant/su/27199/
193|鋪面蟶，浸水蚵。|Phoo bīn than, tsìm tsuí ô .|slang|鋪在表面的蟶及泡水膨脹後的牡蠣。小商販把好看的商品擺在表層來吸引人，比喻虛有其表或無心實踐。|https://sutian.moe.edu.tw//zh-hant/su/27196/
